账号序号	日期	序号	名称	折扣	是否购买	剩余信用
38	2023-12-16	5	技巧概要·卷2	50	False	58
38	2023-12-16	6	家具零件大	50	False	58
38	2023-12-16	7	基础作战记录	0	False	58
38	2023-12-16	8	招聘许可	0	True	58
38	2023-12-16	9	酮凝集	0	False	58
38	2023-12-17	0	赤金	75	False	198
38	2023-12-17	1	招聘许可	75	True	198
38	2023-12-17	2	家具零件大	50	False	198
38	2023-12-17	3	赤金	50	False	198
38	2023-12-17	4	碳素	50	False	198
38	2023-12-17	5	异铁	50	False	198
38	2023-12-17	6	异铁	0	False	198
38	2023-12-17	7	龙门币大	0	True	198
38	2023-12-17	8	龙门币大	0	False	198
38	2023-12-17	9	龙门币大	0	False	198
38	2023-12-18	0	装置	75	True	8
38	2023-12-18	1	家具零件大	75	False	8
38	2023-12-18	2	源岩	50	False	8
38	2023-12-18	3	龙门币大	50	True	8
38	2023-12-18	4	碳素	50	False	8
38	2023-12-18	5	初级作战记录	0	True	8
38	2023-12-18	6	赤金	0	False	8
38	2023-12-18	7	龙门币大	0	True	8
38	2023-12-18	8	异铁	0	False	8
38	2023-12-18	9	异铁	0	False	8
38	2023-12-19	0	加急许可	75	False	108
38	2023-12-19	1	加急许可	75	False	108
38	2023-12-19	2	招聘许可	50	True	108
38	2023-12-19	3	初级作战记录	50	True	108
38	2023-12-19	4	源岩	50	False	108
38	2023-12-19	5	加急许可	0	False	108
38	2023-12-19	6	酮凝集	0	True	108
38	2023-12-19	7	初级作战记录	0	False	108
38	2023-12-19	8	技巧概要·卷2	0	False	108
38	2023-12-19	9	技巧概要·卷2	0	False	108
38	2023-12-20	0	龙门币大	75	True	68
38	2023-12-20	1	糖	50	False	68
38	2023-12-20	2	赤金	50	False	68
38	2023-12-20	3	初级作战记录	50	False	68
38	2023-12-20	4	异铁	50	False	68
38	2023-12-20	5	碳素	50	False	68
38	2023-12-20	6	龙门币大	0	True	68
38	2023-12-20	7	酮凝集	0	False	68
38	2023-12-20	8	装置	0	False	68
38	2023-12-20	9	加急许可	0	False	68
38	2023-12-21	0	装置	75	False	188
38	2023-12-21	1	糖	75	False	188
38	2023-12-21	2	固源岩	50	False	188
38	2023-12-21	3	异铁	50	False	188
38	2023-12-21	4	招聘许可	50	True	188
38	2023-12-21	5	龙门币大	0	False	188
38	2023-12-21	6	家具零件大	0	False	188
38	2023-12-21	7	龙门币大	0	False	188
38	2023-12-21	8	固源岩	0	False	188
38	2023-12-21	9	招聘许可	0	True	188
38	2023-12-22	0	糖	75	True	118
38	2023-12-22	1	技巧概要·卷2	50	True	118
38	2023-12-22	2	加急许可	50	False	118
38	2023-12-22	3	聚酸酯	50	True	118
38	2023-12-22	4	酮凝集	50	True	118
38	2023-12-22	5	家具零件大	50	False	118
38	2023-12-22	6	碳素	0	False	118
38	2023-12-22	7	酮凝集	0	False	118
38	2023-12-22	8	初级作战记录	0	False	118
38	2023-12-22	9	家具零件大	0	False	118
38	2023-12-23	0	异铁	75	True	98
38	2023-12-23	1	装置	50	True	98
38	2023-12-23	2	聚酸酯	50	True	98
38	2023-12-23	3	龙门币大	50	True	98
38	2023-12-23	4	加急许可	50	False	98
38	2023-12-23	5	固源岩	50	False	98
38	2023-12-23	6	初级作战记录	0	True	98
38	2023-12-23	7	基础作战记录	0	False	98
38	2023-12-23	8	家具零件大	0	False	98
38	2023-12-23	9	酮凝集	0	False	98
38	2023-12-24	0	酮凝集	75	True	118
38	2023-12-24	1	赤金	50	False	118
38	2023-12-24	2	基础作战记录	50	True	118
38	2023-12-24	3	加急许可	50	False	118
38	2023-12-24	4	加急许可	50	False	118
38	2023-12-24	5	家具零件大	50	False	118
38	2023-12-24	6	家具零件大	0	False	118
38	2023-12-24	7	聚酸酯	0	True	118
38	2023-12-24	8	装置	0	True	118
38	2023-12-24	9	聚酸酯	0	False	118
38	2023-12-25	0	糖	75	True	8
38	2023-12-25	1	技巧概要·卷2	50	True	8
38	2023-12-25	2	糖	50	True	8
38	2023-12-25	3	聚酸酯	50	True	8
38	2023-12-25	4	糖	50	False	8
38	2023-12-25	5	聚酸酯	50	False	8
38	2023-12-25	6	酮凝集	0	False	8
38	2023-12-25	7	酮凝集	0	False	8
38	2023-12-25	8	龙门币大	0	True	8
38	2023-12-25	9	碳素	0	False	8
38	2023-12-26	0	固源岩	75	False	88
38	2023-12-26	1	赤金	50	False	88
38	2023-12-26	2	加急许可	50	False	88
38	2023-12-26	3	赤金	50	False	88
38	2023-12-26	4	装置	50	True	88
38	2023-12-26	5	固源岩	50	False	88
38	2023-12-26	6	代糖	50	False	88
38	2023-12-26	7	招聘许可	0	True	88
38	2023-12-26	8	酮凝集	0	True	88
38	2023-12-26	9	聚酸酯	0	False	88
38	2023-12-27	0	龙门币大	75	False	88
38	2023-12-27	1	异铁碎片	50	False	88
38	2023-12-27	2	龙门币大	50	False	88
38	2023-12-27	3	碳素	50	False	88
38	2023-12-27	4	装置	50	False	88
38	2023-12-27	5	技巧概要·卷2	50	False	88
38	2023-12-27	6	招聘许可	0	False	88
38	2023-12-27	7	酮凝集	0	False	88
38	2023-12-27	8	碳素	0	False	88
38	2023-12-27	9	固源岩	0	False	88
38	2023-12-29	0	赤金	75	False	48
38	2023-12-29	1	加急许可	75	False	48
38	2023-12-29	2	碳素	50	False	48
38	2023-12-29	3	招聘许可	50	True	48
38	2023-12-29	4	糖	50	False	48
38	2023-12-29	5	酮凝集	0	False	48
38	2023-12-29	6	加急许可	0	False	48
38	2023-12-29	7	龙门币大	0	True	48
38	2023-12-29	8	加急许可	0	False	48
38	2023-12-29	9	龙门币大	0	True	48
38	2023-12-30	0	碳素	75	False	38
38	2023-12-30	1	龙门币大	50	True	38
38	2023-12-30	2	固源岩	50	False	38
38	2023-12-30	3	装置	50	False	38
38	2023-12-30	4	龙门币大	50	True	38
38	2023-12-30	5	初级作战记录	50	False	38
38	2023-12-30	6	碳素	50	False	38
38	2023-12-30	7	技巧概要·卷2	0	False	38
38	2023-12-30	8	招聘许可	0	True	38
38	2023-12-30	9	固源岩	0	False	38
38	2023-12-31	0	家具零件大	75	False	158
38	2023-12-31	1	龙门币大	50	True	158
38	2023-12-31	2	赤金	50	False	158
38	2023-12-31	3	家具零件大	50	False	158
38	2023-12-31	4	聚酸酯	50	True	158
38	2023-12-31	5	赤金	50	False	158
38	2023-12-31	6	糖	50	True	158
38	2023-12-31	7	技巧概要·卷2	0	False	158
38	2023-12-31	8	加急许可	0	False	158
38	2023-12-31	9	技巧概要·卷2	0	False	158
38	2024-01-01	0	碳素	75	False	238
38	2024-01-01	1	招聘许可	50	True	238
38	2024-01-01	2	赤金	50	False	238
38	2024-01-01	3	装置	50	True	238
38	2024-01-01	4	碳素	50	False	238
38	2024-01-01	5	赤金	50	False	238
38	2024-01-01	6	代糖	50	False	238
38	2024-01-01	7	龙门币大	0	True	238
38	2024-01-01	8	家具零件大	0	False	238
38	2024-01-01	9	碳素	0	False	238
38	2024-01-02	0	赤金	75	False	48
38	2024-01-02	1	家具零件大	75	False	48
38	2024-01-02	2	技巧概要·卷2	50	True	48
38	2024-01-02	3	固源岩	50	False	48
38	2024-01-02	4	异铁	50	True	48
38	2024-01-02	5	酮凝集	0	True	48
38	2024-01-02	6	家具零件大	0	False	48
38	2024-01-02	7	糖	0	True	48
38	2024-01-02	8	赤金	0	False	48
38	2024-01-02	9	装置	0	False	48
38	2024-01-04	0	赤金	75	False	178
38	2024-01-04	1	碳素	75	False	178
38	2024-01-04	2	聚酸酯	50	True	178
38	2024-01-04	3	加急许可	50	False	178
38	2024-01-04	4	碳素	50	False	178
38	2024-01-04	5	装置	0	True	178
38	2024-01-04	6	聚酸酯	0	True	178
38	2024-01-04	7	固源岩	0	False	178
38	2024-01-04	8	聚酸酯	0	False	178
38	2024-01-04	9	糖	0	False	178
38	2024-01-05	0	技巧概要·卷2	75	False	8
38	2024-01-05	1	家具零件大	50	False	8
38	2024-01-05	2	龙门币大	50	True	8
38	2024-01-05	3	招聘许可	50	True	8
38	2024-01-05	4	糖	50	False	8
38	2024-01-05	5	龙门币大	50	True	8
38	2024-01-05	6	酮凝集	50	False	8
38	2024-01-05	7	招聘许可	0	True	8
38	2024-01-05	8	家具零件大	0	False	8
38	2024-01-05	9	招聘许可	0	True	8
38	2024-01-06	0	初级作战记录	75	False	48
38	2024-01-06	1	固源岩	50	False	48
38	2024-01-06	2	加急许可	50	False	48
38	2024-01-06	3	装置	50	False	48
38	2024-01-06	4	碳素	50	False	48
38	2024-01-06	5	家具零件大	50	False	48
38	2024-01-06	6	赤金	0	False	48
38	2024-01-06	7	龙门币大	0	True	48
38	2024-01-06	8	碳素	0	False	48
38	2024-01-06	9	龙门币大	0	True	48
38	2024-01-07	0	碳素	75	False	138
38	2024-01-07	1	招聘许可	50	True	138
38	2024-01-07	2	龙门币大	50	True	138
38	2024-01-07	3	家具零件大	50	False	138
38	2024-01-07	4	糖	50	False	138
38	2024-01-07	5	赤金	50	False	138
38	2024-01-07	6	装置	0	False	138
38	2024-01-07	7	酯原料	0	False	138
38	2024-01-07	8	装置	0	False	138
38	2024-01-07	9	龙门币大	0	False	138
38	2024-01-08	0	龙门币大	75	True	33
38	2024-01-08	1	固源岩	50	False	33
38	2024-01-08	2	装置	50	True	33
38	2024-01-08	3	酮凝集	50	False	33
38	2024-01-08	4	酮凝集	50	False	33
38	2024-01-08	5	龙门币大	50	True	33
38	2024-01-08	6	糖	50	False	33
38	2024-01-08	7	固源岩	0	False	33
38	2024-01-08	8	龙门币大	0	True	33
38	2024-01-08	9	家具零件大	0	False	33
38	2024-01-09	0	装置	75	True	73
38	2024-01-09	1	龙门币大	75	True	73
38	2024-01-09	2	加急许可	50	False	73
38	2024-01-09	3	糖	50	False	73
38	2024-01-09	4	龙门币大	50	True	73
38	2024-01-09	5	装置	0	False	73
38	2024-01-09	6	技巧概要·卷2	0	False	73
38	2024-01-09	7	招聘许可	0	True	73
38	2024-01-09	8	碳素	0	False	73
38	2024-01-09	9	技巧概要·卷2	0	False	73
38	2024-01-10	0	龙门币大	75	True	3
38	2024-01-10	1	糖	50	True	3
38	2024-01-10	2	加急许可	50	False	3
38	2024-01-10	3	赤金	50	False	3
38	2024-01-10	4	固源岩	50	False	3
38	2024-01-10	5	加急许可	50	False	3
38	2024-01-10	6	装置	50	True	3
38	2024-01-10	7	招聘许可	0	True	3
38	2024-01-10	8	赤金	0	False	3
38	2024-01-10	9	龙门币小	0	True	3
38	2024-01-11	0	装置	75	True	63
38	2024-01-11	1	技巧概要·卷2	75	True	63
38	2024-01-11	2	聚酸酯	50	True	63
38	2024-01-11	3	招聘许可	50	True	63
38	2024-01-11	4	装置	50	False	63
38	2024-01-11	5	招聘许可	0	True	63
38	2024-01-11	6	酮凝集	0	False	63
38	2024-01-11	7	技巧概要·卷2	0	False	63
38	2024-01-11	8	初级作战记录	0	False	63
38	2024-01-11	9	装置	0	False	63
38	2024-01-12	0	破损装置	75	False	53
38	2024-01-12	1	龙门币大	75	True	53
38	2024-01-12	2	异铁碎片	50	False	53
38	2024-01-12	3	碳素	50	False	53
38	2024-01-12	4	家具零件大	50	False	53
38	2024-01-12	5	赤金	50	False	53
38	2024-01-12	6	异铁	0	True	53
38	2024-01-12	7	碳素	0	False	53
38	2024-01-12	8	装置	0	False	53
38	2024-01-12	9	龙门币大	0	True	53
38	2024-01-13	0	技巧概要·卷2	75	False	23
38	2024-01-13	1	招聘许可	50	True	23
38	2024-01-13	2	装置	50	False	23
38	2024-01-13	3	初级作战记录	50	False	23
38	2024-01-13	4	技巧概要·卷2	50	False	23
38	2024-01-13	5	龙门币大	50	True	23
38	2024-01-13	6	异铁	50	False	23
38	2024-01-13	7	招聘许可	0	True	23
38	2024-01-13	8	酮凝集	0	False	23
38	2024-01-13	9	龙门币大	0	False	23
38	2024-01-14	0	龙门币大	75	True	193
38	2024-01-14	1	碳素	50	False	193
38	2024-01-14	2	装置	50	True	193
38	2024-01-14	3	固源岩	50	False	193
38	2024-01-14	4	招聘许可	50	True	193
38	2024-01-14	5	酮凝集	50	True	193
38	2024-01-14	6	破损装置	50	False	193
38	2024-01-14	7	加急许可	0	False	193
38	2024-01-14	8	碳素	0	False	193
38	2024-01-14	9	赤金	0	False	193
38	2024-01-15	0	家具零件大	75	False	73
38	2024-01-15	1	异铁	50	True	73
38	2024-01-15	2	装置	50	True	73
38	2024-01-15	3	龙门币大	50	True	73
38	2024-01-15	4	技巧概要·卷2	50	True	73
38	2024-01-15	5	龙门币大	50	True	73
38	2024-01-15	6	异铁	50	True	73
38	2024-01-15	7	碳	0	False	73
38	2024-01-15	8	固源岩	0	False	73
38	2024-01-15	9	家具零件大	0	False	73
38	2024-01-16	0	酮凝集	75	True	193
38	2024-01-16	1	装置	50	True	193
38	2024-01-16	2	聚酸酯	50	True	193
38	2024-01-16	3	招聘许可	50	True	193
38	2024-01-16	4	赤金	50	False	193
38	2024-01-16	5	赤金	50	False	193
38	2024-01-16	6	装置	50	True	193
38	2024-01-16	7	初级作战记录	0	False	193
38	2024-01-16	8	家具零件小	0	False	193
38	2024-01-16	9	酮凝集	0	False	193
38	2024-01-17	0	招聘许可	75	True	73
38	2024-01-17	1	糖	75	False	73
38	2024-01-17	2	龙门币大	50	False	73
38	2024-01-17	3	糖	50	False	73
38	2024-01-17	4	加急许可	50	False	73
38	2024-01-17	5	聚酸酯	0	False	73
38	2024-01-17	6	招聘许可	0	True	73
38	2024-01-17	7	招聘许可	0	True	73
38	2024-01-17	8	加急许可	0	False	73
38	2024-01-17	9	聚酸酯	0	False	73
38	2024-01-18	0	家具零件大	75	False	13
38	2024-01-18	1	固源岩	50	False	13
38	2024-01-18	2	碳素	50	False	13
38	2024-01-18	3	聚酸酯	50	False	13
38	2024-01-18	4	赤金	50	False	13
38	2024-01-18	5	龙门币大	50	False	13
38	2024-01-18	6	龙门币大	0	False	13
38	2024-01-18	7	龙门币大	0	False	13
38	2024-01-18	8	龙门币大	0	False	13
38	2024-01-18	9	初级作战记录	0	False	13
38	2024-01-19	0	聚酸酯	75	True	3
38	2024-01-19	1	聚酸酯	50	True	3
38	2024-01-19	2	加急许可	50	False	3
38	2024-01-19	3	碳	50	False	3
38	2024-01-19	4	赤金	50	False	3
38	2024-01-19	5	赤金	50	False	3
38	2024-01-19	6	聚酸酯	0	True	3
38	2024-01-19	7	固源岩	0	False	3
38	2024-01-19	8	装置	0	True	3
38	2024-01-19	9	家具零件大	0	False	3
38	2024-01-20	0	招聘许可	75	False	63
38	2024-01-20	1	装置	75	False	63
38	2024-01-20	2	赤金	50	False	63
38	2024-01-20	3	技巧概要·卷2	50	False	63
38	2024-01-20	4	异铁	50	False	63
38	2024-01-20	5	聚酸酯	0	False	63
38	2024-01-20	6	赤金	0	False	63
38	2024-01-20	7	招聘许可	0	False	63
38	2024-01-20	8	糖	0	False	63
38	2024-01-20	9	酮凝集	0	False	63
38	2024-01-21	0	糖	75	True	193
38	2024-01-21	1	招聘许可	50	True	193
38	2024-01-21	2	碳素	50	False	193
38	2024-01-21	3	聚酸酯	50	True	193
38	2024-01-21	4	酯原料	50	False	193
38	2024-01-21	5	技巧概要·卷1	50	True	193
38	2024-01-21	6	糖	0	False	193
38	2024-01-21	7	碳素	0	False	193
38	2024-01-21	8	酮凝集	0	False	193
38	2024-01-21	9	糖	0	False	193
38	2024-01-22	0	初级作战记录	75	False	73
38	2024-01-22	1	酮凝集	50	False	73
38	2024-01-22	2	龙门币大	50	False	73
38	2024-01-22	3	技巧概要·卷2	50	False	73
38	2024-01-22	4	固源岩	50	False	73
38	2024-01-22	5	异铁	50	False	73
38	2024-01-22	6	酮凝集	0	False	73
38	2024-01-22	7	招聘许可	0	True	73
38	2024-01-22	8	加急许可	0	False	73
38	2024-01-22	9	招聘许可	0	True	73
38	2024-01-23	0	加急许可	75	False	153
38	2024-01-23	1	招聘许可	75	True	153
38	2024-01-23	2	基础作战记录	50	True	153
38	2024-01-23	3	加急许可	50	False	153
38	2024-01-23	4	碳素	50	False	153
38	2024-01-23	5	初级作战记录	0	True	153
38	2024-01-23	6	碳素	0	False	153
38	2024-01-23	7	初级作战记录	0	False	153
38	2024-01-23	8	加急许可	0	False	153
38	2024-01-23	9	加急许可	0	False	153
38	2024-01-24	0	固源岩	75	False	133
38	2024-01-24	1	龙门币大	50	False	133
38	2024-01-24	2	酮凝集	50	False	133
38	2024-01-24	3	加急许可	50	False	133
38	2024-01-24	4	异铁	50	False	133
38	2024-01-24	5	加急许可	50	False	133
38	2024-01-24	6	装置	50	False	133
38	2024-01-24	7	技巧概要·卷2	0	False	133
38	2024-01-24	8	龙门币大	0	False	133
38	2024-01-24	9	家具零件大	0	False	133
38	2024-01-25	0	龙门币小	75	True	158
38	2024-01-25	1	碳素	75	False	158
38	2024-01-25	2	碳素	50	False	158
38	2024-01-25	3	家具零件大	50	False	158
38	2024-01-25	4	赤金	50	False	158
38	2024-01-25	5	糖	0	True	158
38	2024-01-25	6	赤金	0	False	158
38	2024-01-25	7	家具零件大	0	False	158
38	2024-01-25	8	糖	0	False	158
38	2024-01-25	9	加急许可	0	False	158
38	2024-01-26	0	招聘许可	75	False	78
38	2024-01-26	1	龙门币大	75	False	78
38	2024-01-26	2	固源岩	50	False	78
38	2024-01-26	3	赤金	50	False	78
38	2024-01-26	4	糖	50	False	78
38	2024-01-26	5	招聘许可	0	False	78
38	2024-01-26	6	破损装置	0	False	78
38	2024-01-26	7	招聘许可	0	False	78
38	2024-01-26	8	碳	0	False	78
38	2024-01-26	9	技巧概要·卷2	0	False	78
38	2024-01-27	0	龙门币大	75	False	78
38	2024-01-27	1	龙门币大	50	False	78
38	2024-01-27	2	赤金	50	False	78
38	2024-01-27	3	赤金	50	False	78
38	2024-01-27	4	异铁	50	False	78
38	2024-01-27	5	糖	50	False	78
38	2024-01-27	6	聚酸酯	0	False	78
38	2024-01-27	7	酮凝集	0	False	78
38	2024-01-27	8	酮凝集	0	False	78
38	2024-01-27	9	龙门币大	0	False	78
38	2024-01-28	0	装置	75	False	98
38	2024-01-28	1	初级作战记录	75	False	98
38	2024-01-28	2	糖	50	False	98
38	2024-01-28	3	龙门币大	50	False	98
38	2024-01-28	4	糖	50	False	98
38	2024-01-28	5	家具零件大	0	False	98
38	2024-01-28	6	酮凝集	0	False	98
38	2024-01-28	7	酮凝集	0	False	98
38	2024-01-28	8	固源岩	0	False	98
38	2024-01-28	9	招聘许可	0	True	98
38	2024-01-29	0	龙门币大	75	True	8
38	2024-01-29	1	装置	50	True	8
38	2024-01-29	2	装置	50	True	8
38	2024-01-29	3	加急许可	50	False	8
38	2024-01-29	4	固源岩	50	False	8
38	2024-01-29	5	加急许可	50	False	8
38	2024-01-29	6	异铁	50	True	8
38	2024-01-29	7	酯原料	0	False	8
38	2024-01-29	8	龙门币大	0	True	8
38	2024-01-29	9	家具零件大	0	False	8
38	2024-01-30	0	异铁	75	False	108
38	2024-01-30	1	技巧概要·卷2	50	False	108
38	2024-01-30	2	龙门币大	50	True	108
38	2024-01-30	3	招聘许可	50	True	108
38	2024-01-30	4	赤金	50	False	108
38	2024-01-30	5	加急许可	50	False	108
38	2024-01-30	6	龙门币大	0	False	108
38	2024-01-30	7	异铁	0	False	108
38	2024-01-30	8	碳素	0	False	108
38	2024-01-30	9	招聘许可	0	True	108
38	2024-01-31	0	家具零件大	75	False	98
38	2024-01-31	1	装置	50	False	98
38	2024-01-31	2	加急许可	50	False	98
38	2024-01-31	3	碳素	50	False	98
38	2024-01-31	4	招聘许可	50	True	98
38	2024-01-31	5	赤金	50	True	98
38	2024-01-31	6	龙门币大	0	True	98
38	2024-01-31	7	装置	0	False	98
38	2024-01-31	8	龙门币小	0	False	98
38	2024-01-31	9	固源岩	0	False	98
38	2024-02-02	0	装置	75	True	88
38	2024-02-02	1	龙门币大	75	True	88
38	2024-02-02	2	糖	50	True	88
38	2024-02-02	3	赤金	50	False	88
38	2024-02-02	4	聚酸酯	50	True	88
38	2024-02-02	5	双酮	0	False	88
38	2024-02-02	6	初级作战记录	0	False	88
38	2024-02-02	7	酮凝集	0	False	88
38	2024-02-02	8	龙门币大	0	True	88
38	2024-02-02	9	加急许可	0	False	88
38	2024-02-03	0	初级作战记录	75	False	118
38	2024-02-03	1	招聘许可	50	False	118
38	2024-02-03	2	异铁	50	False	118
38	2024-02-03	3	糖	50	False	118
38	2024-02-03	4	初级作战记录	50	False	118
38	2024-02-03	5	加急许可	50	False	118
38	2024-02-03	6	招聘许可	0	False	118
38	2024-02-03	7	家具零件大	0	False	118
38	2024-02-03	8	技巧概要·卷2	0	False	118
38	2024-02-03	9	家具零件大	0	False	118
38	2024-02-04	0	固源岩	75	False	38
38	2024-02-04	1	赤金	50	False	38
38	2024-02-04	2	酮凝集	50	False	38
38	2024-02-04	3	异铁碎片	50	False	38
38	2024-02-04	4	龙门币大	50	True	38
38	2024-02-04	5	招聘许可	50	True	38
38	2024-02-04	6	异铁	0	False	38
38	2024-02-04	7	初级作战记录	0	False	38
38	2024-02-04	8	招聘许可	0	True	38
38	2024-02-04	9	糖	0	False	38
38	2024-02-05	0	龙门币大	75	False	98
38	2024-02-05	1	碳	50	False	98
38	2024-02-05	2	碳素	50	False	98
38	2024-02-05	3	赤金	50	False	98
38	2024-02-05	4	家具零件小	50	False	98
38	2024-02-05	5	装置	50	False	98
38	2024-02-05	6	糖	0	False	98
38	2024-02-05	7	家具零件大	0	False	98
38	2024-02-05	8	碳素	0	False	98
38	2024-02-05	9	加急许可	0	False	98
38	2024-02-06	0	源岩	75	False	168
38	2024-02-06	1	龙门币大	75	True	168
38	2024-02-06	2	加急许可	50	False	168
38	2024-02-06	3	固源岩	50	False	168
38	2024-02-06	4	龙门币大	50	True	168
38	2024-02-06	5	聚酸酯	50	True	168
38	2024-02-06	6	赤金	0	False	168
38	2024-02-06	7	家具零件大	0	False	168
38	2024-02-06	8	酮凝集	0	False	168
38	2024-02-06	9	招聘许可	0	True	168
38	2024-02-07	0	糖	75	True	8
38	2024-02-07	1	加急许可	50	False	8
38	2024-02-07	2	装置	50	True	8
38	2024-02-07	3	糖	50	True	8
38	2024-02-07	4	初级作战记录	50	True	8
38	2024-02-07	5	龙门币大	50	True	8
38	2024-02-07	6	龙门币大	50	True	8
38	2024-02-07	7	龙门币小	0	True	8
38	2024-02-07	8	固源岩	0	False	8
38	2024-02-07	9	加急许可	0	False	8
38	2024-02-08	0	双酮	75	False	108
38	2024-02-08	1	碳素	75	False	108
38	2024-02-08	2	初级作战记录	50	True	108
38	2024-02-08	3	酮凝集	50	True	108
38	2024-02-08	4	糖	50	True	108
38	2024-02-08	5	招聘许可	0	True	108
38	2024-02-08	6	初级作战记录	0	False	108
38	2024-02-08	7	碳素	0	False	108
38	2024-02-08	8	聚酸酯	0	False	108
38	2024-02-08	9	赤金	0	False	108
38	2024-02-09	0	赤金	75	False	66
38	2024-02-09	1	龙门币大	99	True	66
38	2024-02-09	2	聚酸酯	75	True	66
38	2024-02-09	3	酮凝集	50	False	66
38	2024-02-09	4	装置	0	False	66
38	2024-02-09	5	聚酸酯	0	False	66
38	2024-02-09	6	技巧概要·卷2	0	False	66
38	2024-02-09	7	技巧概要·卷2	0	False	66
38	2024-02-09	8	龙门币小	0	True	66
38	2024-02-09	9	龙门币大	0	True	66
38	2024-02-10	0	龙门币大	75	True	176
38	2024-02-10	1	固源岩	50	False	176
38	2024-02-10	2	招聘许可	50	True	176
38	2024-02-10	3	龙门币大	50	True	176
38	2024-02-10	4	固源岩	50	False	176
38	2024-02-10	5	加急许可	50	False	176
38	2024-02-10	6	家具零件大	50	False	176
38	2024-02-10	7	赤金	0	False	176
38	2024-02-10	8	酮凝集	0	True	176
38	2024-02-10	9	异铁	0	False	176
38	2024-02-11	0	招聘许可	75	True	41
38	2024-02-11	1	基础作战记录	95	True	41
38	2024-02-11	2	加急许可	75	False	41
38	2024-02-11	3	装置	50	True	41
38	2024-02-11	4	招聘许可	0	True	41
38	2024-02-11	5	龙门币大	0	True	41
38	2024-02-11	6	聚酸酯	0	False	41
38	2024-02-11	7	异铁	0	False	41
38	2024-02-11	8	家具零件大	0	False	41
38	2024-02-11	9	异铁	0	False	41
38	2024-02-12	0	碳素	75	False	1
38	2024-02-12	1	固源岩	50	False	1
38	2024-02-12	2	招聘许可	50	True	1
38	2024-02-12	3	赤金	50	False	1
38	2024-02-12	4	赤金	50	False	1
38	2024-02-12	5	招聘许可	50	True	1
38	2024-02-12	6	龙门币大	50	True	1
38	2024-02-12	7	龙门币大	0	True	1
38	2024-02-12	8	招聘许可	0	True	1
38	2024-02-12	9	酮凝集	0	False	1
39	2023-12-08	0	初级作战记录	75	True	325
39	2023-12-08	1	龙门币大	50	True	325
39	2023-12-08	2	碳素	50	False	325
39	2023-12-08	3	初级作战记录	50	True	325
39	2023-12-08	4	碳素	50	False	325
39	2023-12-08	5	碳	50	False	325
39	2023-12-08	6	固源岩	50	False	325
39	2023-12-08	7	家具零件大	0	False	325
39	2023-12-08	8	装置	0	True	325
39	2023-12-08	9	家具零件小	0	False	325
39	2023-12-09	0	招聘许可	75	True	190
39	2023-12-09	1	招聘许可	75	True	190
39	2023-12-09	2	赤金	50	False	190
39	2023-12-09	3	基础作战记录	50	True	190
39	2023-12-09	4	龙门币大	50	True	190
39	2023-12-09	5	聚酸酯	0	True	190
39	2023-12-09	6	聚酸酯	0	True	190
39	2023-12-09	7	技巧概要·卷2	0	False	190
39	2023-12-09	8	技巧概要·卷2	0	False	190
39	2023-12-09	9	加急许可	0	False	190
39	2023-12-10	0	固源岩	75	False	210
39	2023-12-10	1	装置	50	True	210
39	2023-12-10	2	龙门币大	50	True	210
39	2023-12-10	3	装置	50	True	210
39	2023-12-10	4	碳素	50	False	210
39	2023-12-10	5	装置	50	True	210
39	2023-12-10	6	加急许可	0	False	210
39	2023-12-10	7	酮凝集	0	False	210
39	2023-12-10	8	固源岩	0	False	210
39	2023-12-10	9	招聘许可	0	True	210
39	2023-12-11	0	碳素	75	False	370
39	2023-12-11	1	赤金	50	False	370
39	2023-12-11	2	赤金	50	False	370
39	2023-12-11	3	糖	50	True	370
39	2023-12-11	4	赤金	50	False	370
39	2023-12-11	5	固源岩	50	False	370
39	2023-12-11	6	赤金	50	False	370
39	2023-12-11	7	赤金	0	False	370
39	2023-12-11	8	酮凝集	0	True	370
39	2023-12-11	9	赤金	0	False	370
39	2023-12-12	0	赤金	75	False	240
39	2023-12-12	1	固源岩	75	False	240
39	2023-12-12	2	初级作战记录	50	True	240
39	2023-12-12	3	赤金	50	False	240
39	2023-12-12	4	聚酸酯	50	True	240
39	2023-12-12	5	家具零件小	0	False	240
39	2023-12-12	6	装置	0	True	240
39	2023-12-12	7	聚酸酯	0	True	240
39	2023-12-12	8	加急许可	0	False	240
39	2023-12-12	9	固源岩	0	False	240
39	2023-12-13	0	装置	75	True	95
39	2023-12-13	1	龙门币小	75	True	95
39	2023-12-13	2	龙门币大	50	True	95
39	2023-12-13	3	龙门币大	50	True	95
39	2023-12-13	4	招聘许可	50	True	95
39	2023-12-13	5	异铁碎片	0	False	95
39	2023-12-13	6	基础作战记录	0	True	95
39	2023-12-13	7	家具零件大	0	False	95
39	2023-12-13	8	龙门币大	0	True	95
39	2023-12-13	9	加急许可	0	False	95
39	2023-12-14	0	技巧概要·卷2	75	True	25
39	2023-12-14	1	酮凝集	50	True	25
39	2023-12-14	2	招聘许可	50	True	25
39	2023-12-14	3	加急许可	50	False	25
39	2023-12-14	4	碳素	50	False	25
39	2023-12-14	5	家具零件大	50	False	25
39	2023-12-14	6	酮凝集	50	False	25
39	2023-12-14	7	招聘许可	0	True	25
39	2023-12-14	8	招聘许可	0	True	25
39	2023-12-14	9	初级作战记录	0	False	25
